24/05/27 19:59:09,あ,3.678
24/05/27 19:59:38,あ,3.933
24/05/27 20:01:00,あ,3.99
24/05/27 20:16:00,あ,4.11
24/05/27 20:27:12,あ,15.823
24/05/28 15:01:27,あ,133.645
24/05/28 15:31:25,い,221.957
24/05/28 19:12:57,しょうご,86.876
