24/05/21 00:40:25,あ,26.263
24/05/21 00:47:32,あ,17.719
24/05/21 00:58:26,あ,10.632
24/05/21 01:14:23,あ,13.186
24/05/21 01:15:16,,15.712
24/05/21 01:23:08,,9.411
24/05/21 01:23:57,,14.12
24/05/21 01:24:26,,6.902
24/05/21 01:24:34,,4.806
24/05/21 01:25:46,,13.902
24/05/22 00:23:49,,25.61
24/05/22 00:25:44,さき,21.702
24/05/27 22:50:08,あ,32.331
